date,forecast_price,lower_90,upper_90,commodity,is_forecast
2012-05-01,7.738009468452142,6.845832654227993,8.668648796013596,Wheat,False
2012-06-01,7.777117276847105,6.913989385503619,8.639391802850037,Wheat,False
2012-07-01,7.626852011117637,6.723639188911524,8.471083377913306,Wheat,False
2012-08-01,7.5266033282525076,6.692444355478336,8.351611819827658,Wheat,False
2012-09-01,7.524576297623926,6.62918710533177,8.457010465949585,Wheat,False
2012-10-01,7.47419449736726,6.637048585429073,8.338937129398785,Wheat,False
2012-11-01,7.547956154576584,6.654752814867671,8.49267599688167,Wheat,False
2012-12-01,7.377439927424949,6.546622193707806,8.255684001242864,Wheat,False
2013-01-01,7.579623600208952,6.714052391691206,8.46292217950853,Wheat,False
2013-02-01,8.081502786215996,7.248353793968155,8.938496315167177,Wheat,False
2013-03-01,7.461294877194562,6.546372880292333,8.2703979258198,Wheat,False
2013-04-01,7.475482999324457,6.608456857856141,8.352329720329534,Wheat,False
2013-05-01,7.502348970773259,6.567290787639367,8.348838386437933,Wheat,False
2013-06-01,7.289215202222293,6.403969786351956,8.201723190466163,Wheat,False
2013-07-01,7.068798866699397,6.225793185142268,7.982021333532092,Wheat,False
2013-08-01,6.894799605074466,6.017576543441353,7.7775783011431345,Wheat,False
2013-09-01,6.794744272113231,5.904051387347112,7.682563614204855,Wheat,False
2013-10-01,6.761862876354927,5.821924156441857,7.6294512604080955,Wheat,False
2013-11-01,6.676098280372001,5.772352651593793,7.582424726241927,Wheat,False
2013-12-01,6.61740639800519,5.775004239435339,7.54387395504738,Wheat,False
2014-01-01,6.65701601381248,5.781319267688878,7.5482213069669255,Wheat,False
2014-02-01,6.789674870589471,5.934955881449018,7.61942466424899,Wheat,False
2014-03-01,6.674594879903102,5.814014145583105,7.565481767875651,Wheat,False
2014-04-01,6.5537028443128795,5.685488926954736,7.437401236876565,Wheat,False
2014-05-01,6.546487871041684,5.64713755640086,7.428480691706519,Wheat,False
2014-06-01,6.256448895200169,5.404402316981247,7.195705344251783,Wheat,False
2014-07-01,6.066740801077771,5.199597784379071,6.9363205893741915,Wheat,False
2014-08-01,5.915501849577328,5.0261844609718604,6.756535993927333,Wheat,False
2014-09-01,5.813060187721006,4.9161576182778415,6.6484278920532445,Wheat,False
2014-10-01,5.859167943889841,4.980612188412023,6.713833898880109,Wheat,False
2014-11-01,5.721033275538328,4.843814689836237,6.572638096289422,Wheat,False
2014-12-01,5.754094490980403,4.802200268333792,6.579301787136904,Wheat,False
2015-01-01,5.673757302369265,4.7675331442511615,6.5752792140945475,Wheat,False
2015-02-01,5.538449764590417,4.685253462944849,6.374413357656414,Wheat,False
2015-03-01,5.813493752316968,4.921428679131991,6.753620743834664,Wheat,False
2015-04-01,5.600502162577359,4.704222330931541,6.501878597036491,Wheat,False
2015-05-01,5.574073370051728,4.695659530679178,6.4003497250066905,Wheat,False
2015-06-01,5.236726052800874,4.333517641650104,6.0768267989541975,Wheat,False
2015-07-01,5.075823587313777,4.20176164538001,5.940762390907103,Wheat,False
2015-08-01,4.944846349512769,4.085411605237271,5.819923340573614,Wheat,False
2015-09-01,4.842635158463008,4.012045841464011,5.747351539887075,Wheat,False
2015-10-01,4.9390921138811565,4.068819261244683,5.896236541474807,Wheat,False
2015-11-01,4.777132533587852,3.924622851910085,5.667581297394694,Wheat,False
2015-12-01,4.880082994793404,4.012770555871929,5.7509176152581,Wheat,False
2016-01-01,4.723444067429704,3.7925193941727873,5.578542095635078,Wheat,False
2016-02-01,4.416760917198613,3.4800460382320915,5.2839469321266455,Wheat,False
2016-03-01,4.493199204597555,3.665180320028743,5.361217412832387,Wheat,False
2016-04-01,4.569030707438991,3.696540360974016,5.438123202220134,Wheat,False
2016-05-01,4.582587321115319,3.7005167669913748,5.461137574186875,Wheat,False
