date,forecast_price,lower_90,upper_90,commodity,is_forecast
2023-06-01,13.63948538916824,12.341985470001596,14.879403213285379,Soybeans,False
2023-07-01,13.515670144027279,12.144315709921104,14.736242073205053,Soybeans,False
2023-08-01,13.142729046850395,11.845627359427901,14.358371668764319,Soybeans,False
2023-09-01,12.340146291488207,10.931485929219487,13.576560447711397,Soybeans,False
2023-10-01,12.09792210402046,10.869302672787407,13.327048407747668,Soybeans,False
2023-11-01,12.216390026155898,10.946505134208797,13.498155186343626,Soybeans,False
2023-12-01,12.342842123126426,11.103171789956477,13.64422987599527,Soybeans,False
2024-01-01,12.143035484655387,10.823376307134822,13.374356890831644,Soybeans,False
2024-02-01,11.731868381754943,10.44124088692205,12.990781657252771,Soybeans,False
2024-03-01,12.044681541543165,10.798620509509869,13.245940630157593,Soybeans,False
2024-04-01,12.388932527916655,11.13566018389119,13.561170590799586,Soybeans,False
2024-05-01,12.65381913924233,11.423146100456178,13.948779704151637,Soybeans,False
2024-06-01,12.760437526016558,11.443156251051336,14.08827176669281,Soybeans,False
2024-07-01,12.623918294370268,11.345047567203794,13.853673181156918,Soybeans,False
2024-08-01,12.149562499587585,10.915251867690628,13.44507046692908,Soybeans,False
2024-09-01,11.382108704874517,10.157731870260694,12.571869758022872,Soybeans,False
2024-10-01,10.874038653303145,9.531492492172179,12.043505658689197,Soybeans,False
2024-11-01,10.852633140845107,9.547036514279942,11.979080751007782,Soybeans,False
2024-12-01,10.829076015190443,9.458186867860167,12.071354836510634,Soybeans,False
2025-01-01,11.266638286631661,9.994915570257193,12.450251391518742,Soybeans,True
2025-02-01,12.18841698278455,10.97279619514843,13.43236438950123,Soybeans,True
2025-03-01,11.287666207961013,10.1038650131588,12.589986532260497,Soybeans,True
2025-04-01,11.436358953000193,10.15722299229545,12.66946846088459,Soybeans,True
2025-05-01,11.529996331112429,10.334859973941427,12.776519673848327,Soybeans,True
2025-06-01,11.526703893472206,10.157306636985364,12.783532307086857,Soybeans,True
