commodity,date,forecast_price,lower_90,upper_90,is_forecast,last_actual_price,pct_change_from_last
Corn,04/01/2021,5.552283672279591,4.687838329786792,6.388981984284193,False,3.59,54.66
Corn,05/01/2021,5.757898475834473,4.878026115523255,6.644485174552732,False,3.59,60.39
Corn,06/01/2021,5.964343626467566,5.140847729831933,6.8407812399953665,False,3.59,66.14
Corn,07/01/2021,6.0801755758700295,5.1732395868026195,6.979880855941643,False,3.59,69.36
Corn,08/01/2021,6.036061212110832,5.217227080356712,6.936091130403912,False,3.59,68.14
Corn,09/01/2021,5.822805493740988,4.946288072139088,6.694774625409013,False,3.59,62.2
Corn,10/01/2021,5.711581166188176,4.814283726295801,6.564697549528791,False,3.59,59.1
Corn,11/01/2021,5.872927117568022,4.9687004737047396,6.720037966724851,False,3.59,63.59
Corn,12/01/2021,6.060670847634996,5.265782267395863,6.963631255744365,False,3.59,68.82
Corn,01/01/2022,6.2472760311596245,5.325559556185924,7.086047328849459,False,3.59,74.02
Corn,02/01/2022,6.536760086827297,5.6749089694775146,7.408390666668066,False,3.59,82.08
Corn,03/01/2022,6.487270329253912,5.594974524960323,7.31163065774712,False,3.59,80.7
Corn,04/01/2022,6.495600262838526,5.630634436162976,7.342250305730221,False,3.59,80.94
Corn,05/01/2022,6.468913251662775,5.630702219238696,7.301784963095986,False,3.59,80.19
Corn,06/01/2022,6.407289003620876,5.534112687564237,7.257732379642176,False,3.59,78.48
Corn,07/01/2022,6.353320153284103,5.442005984930786,7.178614145166598,False,3.59,76.97
Corn,08/01/2022,6.126106391460302,5.3099685708412725,7.00131020189467,False,3.59,70.64
Corn,09/01/2022,5.756280020656433,4.888356761049917,6.637899235009565,False,3.59,60.34
Corn,10/01/2022,5.585458416090762,4.745645553657258,6.473038630707699,False,3.59,55.58
Corn,11/01/2022,5.551430980565913,4.623444616563438,6.482002423095634,False,3.59,54.64
Corn,12/01/2022,5.652185090401982,4.781010130176923,6.482219816244687,False,3.59,57.44
Corn,01/01/2023,5.673833128407045,4.81214523264288,6.517046387965696,False,3.59,58.05
Corn,02/01/2023,5.665994946600417,4.7481130524457775,6.538934491980023,False,3.59,57.83
Corn,03/01/2023,6.09116848813067,5.262936141694596,7.005914743786832,False,3.59,69.67
Corn,04/01/2023,6.019632918040913,5.169185946532952,6.897155206218827,False,3.59,67.68
Corn,05/01/2023,5.925428002619408,5.014553865680755,6.8425625771327,False,3.59,65.05
Corn,06/01/2023,5.780132838572245,4.924102432695711,6.622868088938147,False,3.59,61.01
Corn,07/01/2023,5.735742014215234,4.808831848582734,6.647156246009011,False,3.59,59.77
Corn,08/01/2023,5.528756455857983,4.688397710939527,6.394268197922559,False,3.59,54.0
Corn,09/01/2023,5.20627123564153,4.374387403959584,6.043353591929766,False,3.59,45.02
Corn,10/01/2023,5.1321812002390095,4.220004410034675,5.964512164533413,False,3.59,42.96
Corn,11/01/2023,5.066938360068629,4.18526515824513,5.9774081178593,False,3.59,41.14
Corn,12/01/2023,5.220236948505339,4.401526302597449,6.154227948683668,False,3.59,45.41
Corn,01/01/2024,5.101654632148789,4.224071262358683,5.91627196885414,False,3.59,42.11
Corn,02/01/2024,4.854454182551101,3.931378468248497,5.679955716554717,False,3.59,35.22
Corn,03/01/2024,5.052750876062782,4.226233332207642,5.9069640436525415,False,3.59,40.75
Corn,04/01/2024,5.170250283292709,4.340199461357243,6.051610800882263,False,3.59,44.02
Corn,05/01/2024,5.252417988521996,4.4165485733976455,6.152727297718304,False,3.59,46.31
Corn,06/01/2024,5.348079216390905,4.495145866321486,6.2434338142784735,False,3.59,48.97
Corn,07/01/2024,5.2844900925921205,4.370750117902391,6.208590705474121,False,3.59,47.2
Corn,08/01/2024,5.08566003424688,4.243162742685912,6.030211554784555,False,3.59,41.66
Corn,09/01/2024,4.7464917537839115,3.881080043462273,5.646392807001503,False,3.59,32.21
Corn,10/01/2024,4.4446684237234155,3.581435293732663,5.254074001828486,False,3.59,23.81
Corn,11/01/2024,4.459971695983542,3.6570576842566744,5.339742707376441,False,3.59,24.23
Corn,12/01/2024,4.4079455885013274,3.539619788194222,5.278128729303195,False,3.59,22.78
Corn,01/01/2025,4.650018407351985,3.773193337470998,5.545462385651756,True,3.59,29.53
Corn,02/01/2025,5.074720800233934,4.199083533022453,5.940903360662781,True,3.59,41.36
Corn,03/01/2025,4.64641157815639,3.749653509832426,5.534708478535231,True,3.59,29.43
Corn,04/01/2025,4.69551738843716,3.854259726252248,5.585003121310274,True,3.59,30.79
Corn,05/01/2025,4.714581448483195,3.786014193754687,5.599201398416188,True,3.59,31.33
Corn,06/01/2025,4.725195376271359,3.806936140392863,5.596853163002291,True,3.59,31.62
Soybeans,01/01/2010,9.145652335809622,7.90318408689186,10.445718398858157,False,9.53,-4.03
Soybeans,02/01/2010,9.78331099506194,8.433610929405551,11.085949756042355,False,9.53,2.66
Soybeans,03/01/2010,9.94526229196066,8.600484425998225,11.105669433412183,False,9.53,4.36
Soybeans,04/01/2010,10.185484545164243,8.990938666239764,11.455868327584293,False,9.53,6.88
Soybeans,05/01/2010,10.394336291152042,9.17409029594444,11.729041465288246,False,9.53,9.07
Soybeans,06/01/2010,10.572352398742558,9.332268702100333,11.86940097840076,False,9.53,10.94
Soybeans,07/01/2010,10.71021253966922,9.358332943813508,11.957627091962118,False,9.53,12.38
Soybeans,08/01/2010,10.623547241571682,9.302955949896909,11.921447225152589,False,9.53,11.47
Soybeans,09/01/2010,10.200552875503911,8.966361143223615,11.420057624419677,False,9.53,7.04
Soybeans,10/01/2010,10.138657573796124,8.883361915904441,11.38561076518777,False,9.53,6.39
Soybeans,11/01/2010,10.436927175838042,9.178035174539776,11.67642319668955,False,9.53,9.52
Soybeans,12/01/2010,10.740952579876412,9.47186631698197,12.01574734499546,False,9.53,12.71
Soybeans,01/01/2011,11.013477439477796,9.852860782462557,12.316236342062655,False,9.53,15.57
Soybeans,02/01/2011,11.30829706473113,10.030502408570245,12.60890750696782,False,9.53,18.66
Soybeans,03/01/2011,12.31370731431479,11.002485553712818,13.560014772819136,False,9.53,29.21
Soybeans,04/01/2011,12.387181750032688,11.021271793149005,13.614472448504136,False,9.53,29.98
Soybeans,05/01/2011,12.452288607265045,11.244689355331166,13.707818943662406,False,9.53,30.66
Soybeans,06/01/2011,12.534564151582046,11.203016377944232,13.789486134723347,False,9.53,31.53
Soybeans,07/01/2011,12.67269243697942,11.347336763369183,14.018908333345404,False,9.53,32.98
Soybeans,08/01/2011,12.579708591499877,11.355557963918654,13.905454558154608,False,9.53,32.0
Soybeans,09/01/2011,12.056007795852034,10.81313484447422,13.344454701589576,False,9.53,26.51
Soybeans,10/01/2011,12.054647072841858,10.721710115991543,13.239012249306516,False,9.53,26.49
Soybeans,11/01/2011,12.42173792834738,11.244776975563974,13.737573438677108,False,9.53,30.34
Soybeans,12/01/2011,12.797356326283332,11.62157844148232,14.056579021431055,False,9.53,34.28
Soybeans,01/01/2012,12.845005234948506,11.577733251490026,14.10398908059581,False,9.53,34.78
Soybeans,02/01/2012,12.659939219271212,11.423422512466598,13.892836946547542,False,9.53,32.84
Soybeans,03/01/2012,13.240980593140772,11.874289692455518,14.457845010682552,False,9.53,38.94
Soybeans,04/01/2012,13.891071383165093,12.682396687144996,15.169425799725047,False,9.53,45.76
Soybeans,05/01/2012,14.46062306447504,13.212380912886964,15.803290209480943,False,9.53,51.74
Soybeans,06/01/2012,14.87077927854759,13.551444694701368,16.15251105879277,False,9.53,56.04
Soybeans,07/01/2012,14.92885534792705,13.682410917031664,16.162863471949425,False,9.53,56.65
Soybeans,08/01/2012,14.58719575357832,13.248429845249731,15.889626792200415,False,9.53,53.07
Soybeans,09/01/2012,13.874458803668102,12.569394562298276,15.089688980125514,False,9.53,45.59
Soybeans,10/01/2012,13.451102737664694,12.250783129688042,14.690005505425493,False,9.53,41.14
Soybeans,11/01/2012,13.629911391608273,12.316182313260118,14.902740693863022,False,9.53,43.02
Soybeans,12/01/2012,13.657787437431642,12.44588973466394,14.947538018920504,False,9.53,43.31
Soybeans,01/01/2013,14.272413312560357,12.997753717692468,15.563885671331716,False,9.53,49.76
Soybeans,02/01/2013,15.509125165093868,14.208591274487675,16.814559672206368,False,9.53,62.74
Soybeans,03/01/2013,14.421605683458631,13.176011303832423,15.727297764991896,False,9.53,51.33
Soybeans,04/01/2013,14.678402780357134,13.36510846321343,15.903662251231609,False,9.53,54.02
Soybeans,05/01/2013,14.8648583867591,13.69569590278427,16.201098291956257,False,9.53,55.98
Soybeans,06/01/2013,14.817492612493274,13.545766107988682,16.115419616454304,False,9.53,55.48
Soybeans,07/01/2013,14.606943117854458,13.254151875966352,15.803354149031676,False,9.53,53.27
Soybeans,08/01/2013,14.047552304809658,12.74191353308481,15.243842202074427,False,9.53,47.4
Soybeans,09/01/2013,13.114358937001796,11.91110130007853,14.405871534328565,False,9.53,37.61
Soybeans,10/01/2013,12.586538226812907,11.148734597499692,13.827269061543175,False,9.53,32.07
Soybeans,11/01/2013,12.56056720934585,11.22064137018488,13.81088291333673,False,9.53,31.8
Soybeans,12/01/2013,12.530123447964996,11.304252234452887,13.796692627495087,False,9.53,31.48
Soybeans,01/01/2014,12.730488676581851,11.481824320628212,13.964054843800756,False,9.53,33.58
Soybeans,02/01/2014,13.20109328283204,12.050949802681808,14.462817095629005,False,9.53,38.52
Soybeans,03/01/2014,13.04937315485635,11.781942892696444,14.373760065943584,False,9.53,36.93
Soybeans,04/01/2014,12.958365977410434,11.737840404978025,14.232038191225117,False,9.53,35.97
Soybeans,05/01/2014,12.836112737725555,11.63335187171742,14.196814823936476,False,9.53,34.69
Soybeans,06/01/2014,12.66141294148087,11.455175815144086,13.895329099697916,False,9.53,32.86
Soybeans,07/01/2014,12.452076322145883,11.260260362791133,13.769931994906798,False,9.53,30.66
Soybeans,08/01/2014,11.979585661654092,10.699989562634189,13.157785278540272,False,9.53,25.7
Soybeans,09/01/2014,11.15688718736466,9.884713832597054,12.39490628769381,False,9.53,17.07
Soybeans,10/01/2014,10.766788608341448,9.568188251285427,12.011881499465042,False,9.53,12.98
Soybeans,11/01/2014,10.750876143009734,9.5027351679048,11.950180552283244,False,9.53,12.81
Soybeans,12/01/2014,10.742532223045398,9.428630101973082,12.08625460834178,False,9.53,12.72
Soybeans,01/01/2015,10.68435661793902,9.443552961261355,11.900559854007795,False,9.53,12.11
Soybeans,02/01/2015,10.640677027051836,9.310092730842204,11.901819227854867,False,9.53,11.65
Soybeans,03/01/2015,11.271353744883264,9.963870679909714,12.57636548349684,False,9.53,18.27
Soybeans,04/01/2015,10.99684488927606,9.646512983229718,12.230134405560854,False,9.53,15.39
Soybeans,05/01/2015,10.796304990052558,9.607641289374788,12.040628466677516,False,9.53,13.29
Soybeans,06/01/2015,10.60622400104506,9.423693924431456,11.883005074646796,False,9.53,11.29
Soybeans,07/01/2015,10.474749046481923,9.155195473510949,11.671832346800189,False,9.53,9.91
Soybeans,08/01/2015,10.14985375543636,8.907161228272265,11.380896471202968,False,9.53,6.5
Soybeans,09/01/2015,9.49587687257134,8.211465868592105,10.764788805093652,False,9.53,-0.36
Soybeans,10/01/2015,9.276610948770106,8.041415636552122,10.558420592098605,False,9.53,-2.66
Soybeans,11/01/2015,9.404469904291508,8.150032721633119,10.665299994091056,False,9.53,-1.32
Soybeans,12/01/2015,9.53853608685013,8.403898056949657,10.796048926206849,False,9.53,0.09
Soybeans,01/01/2016,9.422001457559968,8.264661403707334,10.61851043981784,False,9.53,-1.13
Soybeans,02/01/2016,9.14011041829106,7.84187782576469,10.471588052184671,False,9.53,-4.09
Soybeans,03/01/2016,9.420009666518988,8.223526834312906,10.674855329474198,False,9.53,-1.15
Soybeans,04/01/2016,9.732754960377845,8.38787698022656,10.977525924841496,False,9.53,2.13
Soybeans,05/01/2016,9.984504686159214,8.678917873930715,11.309896235588743,False,9.53,4.77
Soybeans,06/01/2016,10.11481188767904,8.854638441170883,11.403653282676354,False,9.53,6.14
Soybeans,07/01/2016,10.05148503531528,8.704505869918007,11.347039441558204,False,9.53,5.47
Soybeans,08/01/2016,9.71911962484093,8.49172047219665,10.9611620581449,False,9.53,1.98
Soybeans,09/01/2016,9.148325612237524,7.864045647389461,10.46262558112001,False,9.53,-4.0
Soybeans,10/01/2016,8.780470874431527,7.544140054773583,9.943631311140766,False,9.53,-7.86
Soybeans,11/01/2016,8.805617619801568,7.6074954202935325,10.026880044317917,False,9.53,-7.6
Soybeans,12/01/2016,8.828128192983343,7.587751201598443,10.076749666212711,False,9.53,-7.36
Soybeans,01/01/2017,9.230306461384748,7.884436259153611,10.434711655259948,False,9.53,-3.14
Soybeans,02/01/2017,10.035477110032389,8.797438894989858,11.355305494409087,False,9.53,5.3
Soybeans,03/01/2017,9.33631049780226,8.090542265829095,10.559777788306397,False,9.53,-2.03
Soybeans,04/01/2017,9.507702053336551,8.255441716302789,10.804706940745476,False,9.53,-0.23
